symbol	globalScore	otGeneticsPortal	geneBurden	eva	genomicsEngland	gene2Phenotype	uniprotLiterature	uniprotVariants	orphanet	clingen	cancerGeneCensus	intogen	evaSomatic	cancerBiomarkers	chembl	crisprScreen	crispr	slapenrich	progeny	reactome	sysbio	europepmc	expressionAtlas	impc	maxClinicalTrialPhase	isInMembrane	isSecreted	hasLigand	hasSmallMoleculeBinder	hasPocket	mouseOrthologMaxIdentityPercentage	hasHighQualityChemicalProbes	geneticConstraint	mouseKoScore	geneEssentiality	hasSafetyEvent	isCancerDriverGene	paralogMaxIdentityPercentage	tissueSpecificity	tissueDistribution
HGF	0.018540589376682542	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15248930840091496	No data	No data	0.75	No data	No data	0	1	1	0.5329650000000001	No data	-0.8242342154615545	-0.920023639557618	0	-1	No data	0	1	0
EGF	0.01852627220193944	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1523715550743904	No data	No data	No data	0	0	0	0	0	0	No data	-0.2085851219003959	0	0	-1	No data	0	0.75	0
WASL	0.01847899273423509	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15198269940290526	No data	No data	No data	0	0	0	0	0	0.7722749999999998	No data	-0.6596165867889143	No data	0	No data	No data	0	-1	-1
CYP1A2	0.018464402291445838	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15186269855045154	No data	No data	No data	0	0	1	1	0	0	1	0.4905188580954365	-0.8291607724451086	0	-1	No data	-0.2926349999999999	1	0.5
SLC11A2	0.018410415516242895	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15141867782132382	No data	No data	No data	0	0	1	1	0	0.48306499999999986	No data	-0.46270056261721193	-0.8728225959091165	0	No data	No data	-0.0017825000000000202	-1	-1
TRPM7	0.018387823371087852	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15123286600488187	No data	No data	No data	1	0	1	0	0	0.705095	No data	-0.42540112523442386	-0.8930764138609978	-1	No data	No data	0	1	-1
AQP4	0.01832728364906807	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15073494977611354	No data	No data	No data	1	0	0	0	0	0.41176499999999977	No data	0.10022921441967081	-0.8594562864758284	0	No data	No data	0	0.75	0
KTN1	0.01825313837859444	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15012513307686978	No data	No data	No data	0	0	0	0	0	0.08253500000000003	No data	-0.6810793915399042	No data	0	No data	No data	No data	-1	-1
FMR1	0.01821700428836893	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.14982794390363272	No data	No data	No data	0	0	0	0	0	0.8022150000000003	No data	-0.6055428214211294	-0.36492931450683663	0	No data	No data	0	-1	-1
SERPINF1	0.01817121484413933	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.14945134310951685	No data	No data	No data	0	1	0	0	0	0.27033500000000005	No data	0.3616378412169201	-0.7851639461400408	0	No data	No data	0	1	-1
TDO2	0.018160743414923262	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.14936521957985524	No data	No data	No data	1	0	1	1	0	0.4335000000000001	No data	0.1611794123775787	-0.8645893484785546	0	No data	No data	No data	1	0.5
NOS2	0.01815294077181892	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1493010458027165	No data	No data	0.75	0	0	1	1	1	0.019950000000000044	0	-0.1893102729735362	-0.9792704462196485	0	-1	No data	0	0.75	0.5
NAIP	0.01810941287955039	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.14894304541484715	No data	No data	No data	No data	No data	0	0	0	No data	No data	0.4564492602625547	0	-1	No data	No data	0	0.5	0
RASD2	0.018076150692628766	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.14866947655592194	No data	No data	No data	1	0	0	0	0	0.7556399999999996	No data	-0.21275265680350075	-0.14033772664384908	0	No data	No data	-0.09774499999999993	1	0
CLOCK	0.018056928991193672	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.14851138535943537	No data	No data	No data	0	0	0	0	0	0.8049649999999999	No data	-0.8285059387372369	-0.919727966107739	0	-1	No data	0	-1	-1
PDYN	0.017771464596837615	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1461635490968413	No data	No data	No data	0	1	0	1	0	0	No data	0.722546363825797	-0.3369728625526486	0	-1	No data	0	1	0.5
ASCL1	0.017762691059327356	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.146091390081829	No data	No data	No data	0	0	0	0	0	0.5338999999999998	No data	-0.38205876224213375	-0.7284564118270006	0	No data	No data	0	0.5	0.5
IRAK3	0.017739833024865686	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.14590339142678904	No data	No data	No data	0	0	1	1	0	0	1	0.6497186913940405	-0.1125808948605661	0	No data	No data	0	0.5	0
ARL6IP5	0.017686038623794913	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1454609529018606	No data	No data	No data	0	0	0	0	0	0.5212749999999999	No data	0.40456345071889976	-0.13681090222700393	0	No data	No data	0	-1	-1
FGF2	0.017626976657491036	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.14497519065280268	No data	No data	0.75	0	1	1	1	1	0.7419350000000001	No data	0.16607626588872693	-0.9159958106686039	0	No data	No data	0	-1	0
TGFB1	0.01758624287970217	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.14464017079569974	No data	No data	1	0	1	0	1	0	0.4615400000000001	No data	-0.3610127109814545	-0.9811075698722849	0	-1	No data	0	-1	0
BCL2	0.017552046919386086	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.14435892200512662	No data	No data	1	0	0	1	1	0	0.5188299999999998	1	-0.24369660345905397	-0.9497681429128482	0	-1	No data	0	-1	-1
LGALS3	0.017542788235626165	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.14428277284640414	No data	No data	0.5	1	1	1	1	0	0.060000000000000143	No data	0.5611585747030632	-0.9479794977132994	0	-1	No data	0	0.5	-1
GNL1	0.017534510883374186	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.14421469476675677	No data	No data	No data	0	0	0	0	0	0.7693600000000004	No data	-0.8530943946655554	-0.6712036133693483	0	No data	No data	0	-1	-1
CD163	0.017497933262622757	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.14391385772333726	No data	No data	No data	1	1	0	0	0	0	No data	-0.5694936445092728	-0.6393751968350022	0	No data	No data	0	0.5	-1
LINGO1	0.01745342261997854	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1435477745867444	No data	No data	0.5	1	0	0	0	0	0.9596800000000002	No data	-0.890498020420921	0	0	No data	No data	0	1	0
PDXK	0.017452382026777583	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.14353921610274387	No data	No data	No data	0	0	1	1	1	0.31089500000000003	No data	-0.57574494686393	-0.022060910089015118	0	No data	No data	No data	0.5	-1
BNIP3L	0.017446928419284705	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1434943622516616	No data	No data	No data	0	0	0	0	0	0.8401800000000001	No data	-0.1877474473848718	-0.10843390742504261	0	No data	No data	0	-1	-1
LMX1B	0.017393846360337473	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1430577824702475	No data	No data	No data	0	0	0	0	0	0.9129350000000003	No data	-0.6084600958533029	-0.9346732734589092	0	No data	No data	-0.12313499999999991	1	0.5
MAP3K5	0.017365386017194877	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.14282370695331031	No data	No data	0.75	0	0	1	1	1	0.7343499999999998	No data	-0.7034798916440925	No data	0	-1	No data	0	0.5	-1
TXNIP	0.0173479631470858	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.14268041046152602	No data	No data	No data	1	0	0	0	0	0.8209699999999998	No data	No data	-0.9515135978999675	0	No data	No data	0	-1	-1
LEP	0.017344500334319987	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.14265193014123775	No data	No data	No data	1	1	0	0	0	0.16167500000000032	No data	-0.09845801208585125	-0.9856004644788507	0	-1	No data	No data	0.75	0
TYR	0.01732503940324478	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1424918713717885	No data	No data	1	0	0	1	1	0	0.31946999999999975	No data	0.9920816836841009	-0.9261413597412235	0	No data	No data	0	1	1
HAMP	0.017225459390743162	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1416728635760588	No data	No data	0.25	0	1	0	0	0	0	No data	0.8345488643467389	-0.7664262645261222	0	No data	No data	No data	1	0
STXBP1	0.017198398537752593	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1414502983342839	No data	No data	No data	0	0	0	0	0	0.8905700000000003	No data	-0.9867680766826422	-0.829386124279762	0	No data	No data	-0.08249250000000004	0.5	-1
PHB2	0.017172104732898333	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.14123404177220839	No data	No data	No data	0	0	0	0	0	1	No data	-0.31193998749739527	-0.3596624758407038	-1	No data	No data	0	-1	-1
OGG1	0.017141591581315566	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.14098308268523135	No data	No data	No data	0	0	1	1	0	0.21739000000000033	No data	0.4501979579078974	-0.2886682566370699	0	No data	No data	No data	-1	-1
BRAF	0.017000673315496286	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.13982408345067285	No data	No data	1	0	0	1	1	1	0.6475200000000001	1	-0.8778912273390289	-0.9692752647997038	0	-1	-1	0	-1	-1
ADCYAP1	0.016918321416639712	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.13914677034875314	No data	No data	No data	0	1	0	0	0	0.11931999999999973	No data	-0.19462387997499475	-0.9089657287461056	0	No data	No data	0	0.5	0
TLR7	0.016795351174004783	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.13813538679064055	No data	No data	1	0	0	1	1	0	0.04194499999999977	0	-0.7500520941862888	-0.857167812864037	0	No data	No data	0	0.5	0
TFRC	0.01675370864157605	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1377928927716475	No data	No data	0.75	0	1	0	0	1	0	No data	-0.39966659720775166	-0.892837837449244	0	No data	No data	0	-1	-1
MARK2	0.016714932400596953	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1374739729115957	No data	No data	No data	1	0	1	1	0	0.8413699999999998	No data	-0.9364450927276516	-0.9004909995150298	0	No data	No data	-0.16560999999999987	-1	-1
HOMER1	0.016705202183146656	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.13739394556729495	No data	No data	No data	0	0	0	0	0	0.9152549999999998	No data	-0.9456136695144822	-0.15555833574473904	0	-1	No data	0	0.5	0
CTSD	0.016683538872275805	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.13721577306019414	No data	No data	No data	0	1	1	1	1	0.0291249999999998	0	-0.14450927276515946	-0.8876742587522063	0	-1	No data	0	-1	-1
RAB6A	0.016632050324020407	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.13679229929921938	No data	No data	No data	0	0	0	1	0	0.9519249999999999	No data	-0.7035840800166702	No data	0	No data	No data	-0.7716349999999998	-1	-1
